"REF_DATE","GEO","DGUID","Components of population growth","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2019/2020","Nunavut","2016A000262","Emigrants","Persons","249","units","0","v29768582","15.9","2","","","","0"
"2020/2021","Nunavut","2016A000262","Emigrants","Persons","249","units","0","v29768582","15.9","4","","","","0"
"2021/2022","Nunavut","2016A000262","Emigrants","Persons","249","units","0","v29768582","15.9","23","","","","0"
"2022/2023","Nunavut","2016A000262","Emigrants","Persons","249","units","0","v29768582","15.9","39","","","","0"
"2023/2024","Nunavut","2016A000262","Emigrants","Persons","249","units","0","v29768582","15.9","40","","","","0"
"2000/2001","Nunavut","2016A000262","Returning emigrants","Persons","249","units","0","v29768583","15.10","0","","","","0"
"2001/2002","Nunavut","2016A000262","Returning emigrants","Persons","249","units","0","v29768583","15.10","0","","","","0"
"2002/2003","Nunavut","2016A000262","Returning emigrants","Persons","249","units","0","v29768583","15.10","0","","","","0"
"2003/2004","Nunavut","2016A000262","Returning emigrants","Persons","249","units","0","v29768583","15.10","3","","","","0"
"2004/2005","Nunavut","2016A000262","Returning emigrants","Persons","249","units","0","v29768583","15.10","0","","","","0"
"2005/2006","Nunavut","2016A000262","Returning emigrants","Persons","249","units","0","v29768583","15.10","3","","","","0"
"2006/2007","Nunavut","2016A000262","Returning emigrants","Persons","249","units","0","v29768583","15.10","0","","","","0"
"2007/2008","Nunavut","2016A000262","Returning emigrants","Persons","249","units","0","v29768583","15.10","0","","","","0"
"2008/2009","Nunavut","2016A000262","Returning emigrants","Persons","249","units","0","v29768583","15.10","0","","","","0"
"2009/2010","Nunavut","2016A000262","Returning emigrants","Persons","249","units","0","v29768583","15.10","3","","","","0"
"2010/2011","Nunavut","2016A000262","Returning emigrants","Persons","249","units","0","v29768583","15.10","0","","","","0"
"2011/2012","Nunavut","2016A000262","Returning emigrants","Persons","249","units","0","v29768583","15.10","0","","","","0"
"2012/2013","Nunavut","2016A000262","Returning emigrants","Persons","249","units","0","v29768583","15.10","0","","","","0"
"2013/2014","Nunavut","2016A000262","Returning emigrants","Persons","249","units","0","v29768583","15.10","0","","","","0"
"2014/2015","Nunavut","2016A000262","Returning emigrants","Persons","249","units","0","v29768583","15.10","3","","","","0"
"2015/2016","Nunavut","2016A000262","Returning emigrants","Persons","249","units","0","v29768583","15.10","0","","","","0"
"2016/2017","Nunavut","2016A000262","Returning emigrants","Persons","249","units","0","v29768583","15.10","37","","","","0"
"2017/2018","Nunavut","2016A000262","Returning emigrants","Persons","249","units","0","v29768583","15.10","0","","","","0"
"2018/2019","Nunavut","2016A000262","Returning emigrants","Persons","249","units","0","v29768583","15.10","0","","","","0"
"2019/2020","Nunavut","2016A000262","Returning emigrants","Persons","249","units","0","v29768583","15.10","2","","","","0"
"2020/2021","Nunavut","2016A000262","Returning emigrants","Persons","249","units","0","v29768583","15.10","4","","","","0"
"2021/2022","Nunavut","2016A000262","Returning emigrants","Persons","249","units","0","v29768583","15.10","5","","","","0"
"2022/2023","Nunavut","2016A000262","Returning emigrants","Persons","249","units","0","v29768583","15.10","11","","","","0"
"2023/2024","Nunavut","2016A000262","Returning emigrants","Persons","249","units","0","v29768583","15.10","11","","","","0"
"2000/2001","Nunavut","2016A000262","Net temporary emigration","Persons","249","units","0","v29768584","15.11","8","","","","0"
"2001/2002","Nunavut","2016A000262","Net temporary emigration","Persons","249","units","0","v29768584","15.11","26","","","","0"
"2002/2003","Nunavut","2016A000262","Net temporary emigration","Persons","249","units","0","v29768584","15.11","26","","","","0"
"2003/2004","Nunavut","2016A000262","Net temporary emigration","Persons","249","units","0","v29768584","15.11","25","","","","0"
"2004/2005","Nunavut","2016A000262","Net temporary emigration","Persons","249","units","0","v29768584","15.11","26","","","","0"
"2005/2006","Nunavut","2016A000262","Net temporary emigration","Persons","249","units","0","v29768584","15.11","25","","","","0"
"2006/2007","Nunavut","2016A000262","Net temporary emigration","Persons","249","units","0","v29768584","15.11","18","","","","0"
"2007/2008","Nunavut","2016A000262","Net temporary emigration","Persons","249","units","0","v29768584","15.11","18","","","","0"
"2008/2009","Nunavut","2016A000262","Net temporary emigration","Persons","249","units","0","v29768584","15.11","19","","","","0"
"2009/2010","Nunavut","2016A000262","Net temporary emigration","Persons","249","units","0","v29768584","15.11","18","","","","0"
"2010/2011","Nunavut","2016A000262","Net temporary emigration","Persons","249","units","0","v29768584","15.11","18","","","","0"
"2011/2012","Nunavut","2016A000262","Net temporary emigration","Persons","249","units","0","v29768584","15.11","27","","","","0"
"2012/2013","Nunavut","2016A000262","Net temporary emigration","Persons","249","units","0","v29768584","15.11","27","","","","0"
"2013/2014","Nunavut","2016A000262","Net temporary emigration","Persons","249","units","0","v29768584","15.11","27","","","","0"
"2014/2015","Nunavut","2016A000262","Net temporary emigration","Persons","249","units","0","v29768584","15.11","28","","","","0"
"2015/2016","Nunavut","2016A000262","Net temporary emigration","Persons","249","units","0","v29768584","15.11","27","","","","0"
"2016/2017","Nunavut","2016A000262","Net temporary emigration","Persons","249","units","0","v29768584","15.11","","..","","","0"
"2017/2018","Nunavut","2016A000262","Net temporary emigration","Persons","249","units","0","v29768584","15.11","","..","","","0"
"2018/2019","Nunavut","2016A000262","Net temporary emigration","Persons","249","units","0","v29768584","15.11","","..","","","0"
"2019/2020","Nunavut","2016A000262","Net temporary emigration","Persons","249","units","0","v29768584","15.11","","..","","","0"
"2020/2021","Nunavut","2016A000262","Net temporary emigration","Persons","249","units","0","v29768584","15.11","","..","","","0"
"2021/2022","Nunavut","2016A000262","Net temporary emigration","Persons","249","units","0","v29768584","15.11","","..","","","0"
"2000/2001","Nunavut","2016A000262","Net non-permanent residents","Persons","249","units","0","v29768585","15.12","13","","","","0"
"2001/2002","Nunavut","2016A000262","Net non-permanent residents","Persons","249","units","0","v29768585","15.12","2","","","","0"
"2002/2003","Nunavut","2016A000262","Net non-permanent residents","Persons","249","units","0","v29768585","15.12","8","","","","0"
"2003/2004","Nunavut","2016A000262","Net non-permanent residents","Persons","249","units","0","v29768585","15.12","15","","","","0"
"2004/2005","Nunavut","2016A000262","Net non-permanent residents","Persons","249","units","0","v29768585","15.12","-9","","","","0"
"2005/2006","Nunavut","2016A000262","Net non-permanent residents","Persons","249","units","0","v29768585","15.12","12","","","","0"
"2006/2007","Nunavut","2016A000262","Net non-permanent residents","Persons","249","units","0","v29768585","15.12","16","","","","0"
"2007/2008","Nunavut","2016A000262","Net non-permanent residents","Persons","249","units","0","v29768585","15.12","-25","","","","0"
"2008/2009","Nunavut","2016A000262","Net non-permanent residents","Persons","249","units","0","v29768585","15.12","-4","","","","0"
"2009/2010","Nunavut","2016A000262","Net non-permanent residents","Persons","249","units","0","v29768585","15.12","-1","","","","0"
"2010/2011","Nunavut","2016A000262","Net non-permanent residents","Persons","249","units","0","v29768585","15.12","13","","","","0"
"2011/2012","Nunavut","2016A000262","Net non-permanent residents","Persons","249","units","0","v29768585","15.12","0","","","","0"
"2012/2013","Nunavut","2016A000262","Net non-permanent residents","Persons","249","units","0","v29768585","15.12","15","","","","0"
"2013/2014","Nunavut","2016A000262","Net non-permanent residents","Persons","249","units","0","v29768585","15.12","-7","","","","0"
"2014/2015","Nunavut","2016A000262","Net non-permanent residents","Persons","249","units","0","v29768585","15.12","-13","","","","0"
"2015/2016","Nunavut","2016A000262","Net non-permanent residents","Persons","249","units","0","v29768585","15.12","22","","","","0"
"2016/2017","Nunavut","2016A000262","Net non-permanent residents","Persons","249","units","0","v29768585","15.12","-21","","","","0"
"2017/2018","Nunavut","2016A000262","Net non-permanent residents","Persons","249","units","0","v29768585","15.12","-4","","","","0"
"2018/2019","Nunavut","2016A000262","Net non-permanent residents","Persons","249","units","0","v29768585","15.12","22","","","","0"
"2019/2020","Nunavut","2016A000262","Net non-permanent residents","Persons","249","units","0","v29768585","15.12","12","","","","0"
"2020/2021","Nunavut","2016A000262","Net non-permanent residents","Persons","249","units","0","v29768585","15.12","7","","","","0"
"2021/2022","Nunavut","2016A000262","Net non-permanent residents","Persons","249","units","0","v29768585","15.12","-34","","","","0"
"2022/2023","Nunavut","2016A000262","Net non-permanent residents","Persons","249","units","0","v29768585","15.12","61","","","","0"
"2023/2024","Nunavut","2016A000262","Net non-permanent residents","Persons","249","units","0","v29768585","15.12","104","","","","0"
"2000/2001","Nunavut","2016A000262","Non-permanent residents, inflows","Persons","249","units","0","v1566834727","15.14","","..","","","0"
"2001/2002","Nunavut","2016A000262","Non-permanent residents, inflows","Persons","249","units","0","v1566834727","15.14","","..","","","0"
"2002/2003","Nunavut","2016A000262","Non-permanent residents, inflows","Persons","249","units","0","v1566834727","15.14","","..","","","0"
"2003/2004","Nunavut","2016A000262","Non-permanent residents, inflows","Persons","249","units","0","v1566834727","15.14","","..","","","0"
"2004/2005","Nunavut","2016A000262","Non-permanent residents, inflows","Persons","249","units","0","v1566834727","15.14","","..","","","0"
"2005/2006","Nunavut","2016A000262","Non-permanent residents, inflows","Persons","249","units","0","v1566834727","15.14","","..","","","0"
"2006/2007","Nunavut","2016A000262","Non-permanent residents, inflows","Persons","249","units","0","v1566834727","15.14","","..","","","0"
"2007/2008","Nunavut","2016A000262","Non-permanent residents, inflows","Persons","249","units","0","v1566834727","15.14","","..","","","0"
"2008/2009","Nunavut","2016A000262","Non-permanent residents, inflows","Persons","249","units","0","v1566834727","15.14","","..","","","0"
"2009/2010","Nunavut","2016A000262","Non-permanent residents, inflows","Persons","249","units","0","v1566834727","15.14","","..","","","0"
"2010/2011","Nunavut","2016A000262","Non-permanent residents, inflows","Persons","249","units","0","v1566834727","15.14","","..","","","0"
"2011/2012","Nunavut","2016A000262","Non-permanent residents, inflows","Persons","249","units","0","v1566834727","15.14","","..","","","0"
"2012/2013","Nunavut","2016A000262","Non-permanent residents, inflows","Persons","249","units","0","v1566834727","15.14","","..","","","0"
"2013/2014","Nunavut","2016A000262","Non-permanent residents, inflows","Persons","249","units","0","v1566834727","15.14","","..","","","0"
"2014/2015","Nunavut","2016A000262","Non-permanent residents, inflows","Persons","249","units","0","v1566834727","15.14","","..","","","0"
"2015/2016","Nunavut","2016A000262","Non-permanent residents, inflows","Persons","249","units","0","v1566834727","15.14","","..","","","0"
"2016/2017","Nunavut","2016A000262","Non-permanent residents, inflows","Persons","249","units","0","v1566834727","15.14","","..","","","0"
"2017/2018","Nunavut","2016A000262","Non-permanent residents, inflows","Persons","249","units","0","v1566834727","15.14","","..","","","0"
"2018/2019","Nunavut","2016A000262","Non-permanent residents, inflows","Persons","249","units","0","v1566834727","15.14","","..","","","0"
